Hora_Recebimento,Tempo_ms,Pacote_ID,Latitude,Longitude,Satélites
10:38:16.678,145600,7280,-19.670325816838012,-43.2058295049032,12
10:38:16.885,145700,7285,-19.670323052568985,-43.20581744734732,12
10:38:17.094,145800,7290,-19.670313109806635,-43.20581285308841,12
10:38:17.311,145900,7295,-19.67031080699987,-43.20580802657157,12
10:38:17.523,146000,7300,-19.670305085193114,-43.205810221626706,12
10:38:17.730,146100,7305,-19.670302912821974,-43.2058012821366,12
10:38:17.937,146200,7310,-19.67029538876399,-43.20580382794946,12
10:38:18.144,146300,7315,-19.67029845282839,-43.205795205364986,12
10:38:18.358,146400,7320,-19.670293433038534,-43.20579164538133,12
10:38:18.566,146500,7325,-19.67028887234743,-43.20578990105751,12
10:38:18.774,146600,7330,-19.670278171244814,-43.205780698021684,12
10:38:18.993,146700,7335,-19.670280639282833,-43.205774637058596,12
10:38:19.206,146800,7340,-19.670276280668936,-43.20577870288563,12
10:38:19.414,146900,7345,-19.67026866316694,-43.20577191077197,12
10:38:19.629,147000,7350,-19.670262654731296,-43.20576432334128,12
10:38:19.845,147100,7355,-19.670261434845873,-43.205763723684484,12
10:38:20.053,147200,7360,-19.670261109600638,-43.205754255799235,12
10:38:20.263,147300,7365,-19.67025700168525,-43.20574872954956,12
10:38:20.472,147400,7370,-19.670249274621067,-43.205747664162125,12
10:38:20.686,147500,7375,-19.67024875692879,-43.205749786256185,12
10:38:20.894,147600,7380,-19.670236952931884,-43.20574441792795,12
10:38:21.101,147700,7385,-19.67023587617062,-43.2057407853432,12
10:38:21.315,147800,7390,-19.670235274764764,-43.20573297068579,12
10:38:21.524,147900,7395,-19.670231057752424,-43.20573214268086,12
10:38:21.731,148000,7400,-19.67022760016825,-43.2057196123595,12
10:38:21.939,148100,7405,-19.67021806679099,-43.205722099020406,12
10:38:22.149,148200,7410,-19.67021531013635,-43.205717498349856,12
10:38:22.357,148300,7415,-19.670206672658004,-43.20570862533486,12
10:38:22.566,148400,7420,-19.670209430977543,-43.20570405494994,12
10:38:22.773,148500,7425,-19.67020775017789,-43.20570737913498,12
10:38:22.990,148600,7430,-19.670193967793967,-43.20570129714286,12
10:38:23.204,148700,7435,-19.67019914502788,-43.20569475856545,12
10:38:23.412,148800,7440,-19.67019423761774,-43.205693649575565,12
10:38:23.622,148900,7445,-19.670184816704236,-43.20568852215216,12
10:38:23.835,149000,7450,-19.67017776498108,-43.20567892255216,12
10:38:24.043,149100,7455,-19.67018010087076,-43.20567569297475,12
10:38:24.252,149200,7460,-19.67016956163949,-43.205677373613945,12
10:38:24.462,149300,7465,-19.67016940961098,-43.20566909187618,12
10:38:24.672,149400,7470,-19.6701631907204,-43.20566960490582,12
10:38:24.880,149500,7475,-19.67015766848329,-43.20566194065527,12
10:38:25.087,149600,7480,-19.6701591638636,-43.20565402813852,12
10:38:25.301,149700,7485,-19.670156528273477,-43.20565521055888,12
10:38:25.508,149800,7490,-19.670146343779734,-43.205647302144314,12
10:38:25.716,149900,7495,-19.670145248571792,-43.20564610113957,12
10:38:25.925,150000,7500,-19.67013858218983,-43.2056402361635,12
10:38:26.142,150100,7505,-19.670135693982807,-43.20563953336858,12
10:38:26.361,150200,7510,-19.670132367076636,-43.20562973116291,12
10:38:26.569,150300,7515,-19.670131249500066,-43.205623934929584,12
10:38:26.776,150400,7520,-19.670125235675293,-43.205625651357174,12
10:38:26.988,150500,7525,-19.6701195842977,-43.20561601254581,12
10:38:27.201,150600,7530,-19.670110707563964,-43.205617811210246,12
10:38:27.408,150700,7535,-19.670108401367568,-43.20560838786848,12
10:38:27.616,150800,7540,-19.670103093720208,-43.205609146343704,12
10:38:27.830,150900,7545,-19.670100534141902,-43.20560414456151,12
10:38:28.042,151000,7550,-19.67009609892603,-43.20559527159681,12
10:38:28.249,151100,7555,-19.670096853670277,-43.20559799081351,12
10:38:28.458,151200,7560,-19.670087650053016,-43.20558617640675,12
10:38:28.668,151300,7565,-19.670085934287968,-43.20558926155099,12
10:38:28.881,151400,7570,-19.670081110283444,-43.205584722302895,12
10:38:29.088,151500,7575,-19.670075189891133,-43.20557396243595,12
10:38:29.297,151600,7580,-19.67006967911592,-43.20557399700736,12
10:38:29.511,151700,7585,-19.670068313189425,-43.20557038085307,12
10:38:29.726,151800,7590,-19.670065121744035,-43.20556846427026,12
10:38:29.936,151900,7595,-19.670063315757208,-43.20556444597907,12
10:38:30.145,152000,7600,-19.670059151332385,-43.2055579815565,12
10:38:30.359,152100,7605,-19.670049382818743,-43.20555345664704,12
10:38:30.573,152200,7610,-19.67004614137446,-43.205544618954896,12
10:38:30.780,152300,7615,-19.670042314313115,-43.2055400907553,12
10:38:30.997,152400,7620,-19.670039101685997,-43.205535661466314,12
10:38:31.206,152500,7625,-19.670030542472503,-43.20553805564952,12
10:38:31.418,152600,7630,-19.670026090095668,-43.205531748612756,12
10:38:31.625,152700,7635,-19.670023111954414,-43.20552646940759,12
10:38:31.833,152800,7640,-19.670023838436823,-43.205520036284426,12
10:38:32.047,152900,7645,-19.670017866824576,-43.20552196232871,12
10:38:32.261,153000,7650,-19.67000998608395,-43.20551095492765,12
10:38:32.468,153100,7655,-19.670005926665578,-43.2055124022756,12
10:38:32.676,153200,7660,-19.670000816948413,-43.20550558812808,12
10:38:32.895,153300,7665,-19.670001259316738,-43.20550234691659,12
10:38:33.108,153400,7670,-19.670001004540637,-43.20549730730218,12
10:38:33.316,153500,7675,-19.66999460347386,-43.205493288994674,12
10:38:33.530,153600,7680,-19.66998941785031,-43.205483355197174,12
10:38:33.744,153700,7685,-19.66998269143391,-43.20548177739672,12
10:38:33.955,153800,7690,-19.669979392076698,-43.20547978236715,12
10:38:34.163,153900,7695,-19.66997709046117,-43.20547795939545,12
10:38:34.370,154000,7700,-19.669967643080266,-43.205468202658835,12
10:38:34.581,154100,7705,-19.66997161548675,-43.20546554837441,12
10:38:34.792,154200,7710,-19.669958419278558,-43.20546392341064,12
10:38:35.000,154300,7715,-19.669963220218246,-43.20545663500365,12
10:38:35.211,154400,7720,-19.669958934896073,-43.20545495712293,12
10:38:35.421,154500,7725,-19.66994860364192,-43.205451260669086,12
10:38:35.629,154600,7730,-19.669949446014655,-43.2054489078354,12
10:38:35.836,154700,7735,-19.669937822556026,-43.2054407715971,12
10:38:36.044,154800,7740,-19.66993313474885,-43.205439217225695,12
10:38:36.264,154900,7745,-19.66993668845862,-43.20543831755667,12
10:38:36.474,155000,7750,-19.66993286780662,-43.20543292975751,12
10:38:36.685,155100,7755,-19.669921035995127,-43.20542388529901,12
10:38:36.900,155200,7760,-19.669920984996953,-43.205423391135824,12
10:38:37.112,155300,7765,-19.66991303650842,-43.20541933743736,12
10:38:37.323,155400,7770,-19.669917172132884,-43.20540787088723,12
10:38:37.532,155500,7775,-19.669911789659825,-43.20540923706715,12
10:38:37.745,155600,7780,-19.669902567330908,-43.20539919025537,12
10:38:37.958,155700,7785,-19.66990114418896,-43.20539472184584,12
10:38:38.166,155800,7790,-19.669891376127364,-43.20539711903252,12
10:38:38.373,155900,7795,-19.669891547342395,-43.20538648920794,12
10:38:38.582,156000,7800,-19.669884990754294,-43.205386957335115,12
10:38:38.803,156100,7805,-19.669885006951077,-43.205381582004044,12
10:38:39.012,156200,7810,-19.669878084437165,-43.205379541191526,12
10:38:39.225,156300,7815,-19.669874515664464,-43.20537384373699,12
10:38:39.433,156400,7820,-19.669869810795575,-43.20537149345563,12
10:38:39.641,156500,7825,-19.66986999083266,-43.205361707057826,12
10:38:39.848,156600,7830,-19.66986273774776,-43.20536314958788,12
10:38:40.057,156700,7835,-19.669859986626754,-43.2053587793628,12
10:38:40.268,156800,7840,-19.669857314327754,-43.20535480654382,12
10:38:40.483,156900,7845,-19.66984711985911,-43.205345069621245,12
10:38:40.691,157000,7850,-19.669849231178464,-43.20534703224563,12
10:38:40.901,157100,7855,-19.669841313214107,-43.205345411638035,12
10:38:41.115,157200,7860,-19.66983385849314,-43.205332888420706,12
10:38:41.333,157300,7865,-19.66982917135289,-43.20532955944361,12
10:38:41.542,157400,7870,-19.669829297685503,-43.20532739964102,12
10:38:41.752,157500,7875,-19.669819655501325,-43.205325386684024,12
10:38:41.966,157600,7880,-19.669820222946257,-43.20531933058631,12
10:38:42.173,157700,7885,-19.669815825966875,-43.20531346341656,12
10:38:42.381,157800,7890,-19.669812715884483,-43.2053087083332,12
10:38:42.590,157900,7895,-19.669803788154216,-43.20530795506487,12
10:38:42.809,158000,7900,-19.669803724418358,-43.20530181311686,12
10:38:43.025,158100,7905,-19.66979313713959,-43.20530093577826,12
10:38:43.236,158200,7910,-19.669795743401814,-43.20529403441209,12
10:38:43.448,158300,7915,-19.669789524674336,-43.20529202021191,12
10:38:43.657,158400,7920,-19.669787843605715,-43.20528531958821,12
10:38:43.866,158500,7925,-19.669783293551664,-43.205281714813154,12
10:38:44.073,158600,7930,-19.669778201318106,-43.205281868419455,12
10:38:44.282,158700,7935,-19.669776660932563,-43.205274853686944,12
10:38:44.491,158800,7940,-19.669769402577096,-43.20526883678758,12
10:38:44.700,158900,7945,-19.669768698442077,-43.20526475483168,12
10:38:44.911,159000,7950,-19.669763433172246,-43.20526529929693,12
10:38:45.124,159100,7955,-19.669759651218406,-43.20525367674729,12
10:38:45.332,159200,7960,-19.669747956837668,-43.205254841432144,12
10:38:45.542,159300,7965,-19.669747152513793,-43.2052451505478,12
10:38:45.757,159400,7970,-19.66974445946942,-43.205240164929585,12
10:38:45.970,159500,7975,-19.66974292742422,-43.205240387932015,12
10:38:46.177,159600,7980,-19.669738439762693,-43.20523990350317,12
10:38:46.385,159700,7985,-19.669734324196277,-43.20523488982378,12
10:38:46.596,159800,7990,-19.66972615684335,-43.20522230093804,12
10:38:46.803,159900,7995,-19.669726520287455,-43.20522562831226,12
10:38:47.011,160000,8000,-19.669714452583076,-43.205214275800635,12
10:38:47.220,160100,8005,-19.669714228202913,-43.205214548438725,12
10:38:47.432,160200,8010,-19.66970893230621,-43.20521002597187,12
10:38:47.648,160300,8015,-19.669709709466918,-43.20520602026761,12
10:38:47.856,160400,8020,-19.669703314034923,-43.205197120508544,12
10:38:48.062,160500,8025,-19.669701069400677,-43.20519832149398,12
10:38:48.269,160600,8030,-19.6696918100038,-43.20519707180964,12
10:38:48.475,160700,8035,-19.66968870518676,-43.205192582330035,12
10:38:48.684,160800,8040,-19.669687008113755,-43.20518088349258,12
10:38:48.893,160900,8045,-19.66967734616765,-43.205185019664015,12
10:38:49.100,161000,8050,-19.669672753387697,-43.20517173076115,12
10:38:49.308,161100,8055,-19.669674445495136,-43.20517097432157,12
10:38:49.516,161200,8060,-19.669665259755845,-43.205171362229734,12
10:38:49.724,161300,8065,-19.669660710310055,-43.20516893128324,12
10:38:49.933,161400,8070,-19.66965902029339,-43.20515581116986,12
10:38:50.140,161500,8075,-19.66966002986539,-43.20515571658392,12
10:38:50.348,161600,8080,-19.669656136206275,-43.20515142059524,12
10:38:50.556,161700,8085,-19.669645886818465,-43.2051452795384,12
10:38:50.768,161800,8090,-19.669642763734387,-43.20514762572692,12
10:38:50.977,161900,8095,-19.669637846372613,-43.20513952749815,12
10:38:51.184,162000,8100,-19.669635432585963,-43.20513191743179,12
10:38:51.392,162100,8105,-19.669630769383183,-43.205127244926736,12
10:38:51.600,162200,8110,-19.669625589453606,-43.20512395043993,12
10:38:51.809,162300,8115,-19.669617733634993,-43.20512232907912,12
10:38:52.019,162400,8120,-19.669616815271855,-43.20511605057106,12
10:38:52.230,162500,8125,-19.6696149337373,-43.20511737656614,12
10:38:52.441,162600,8130,-19.669611664849292,-43.20510584267409,12
10:38:52.650,162700,8135,-19.669601830524872,-43.2051046619251,12
10:38:52.857,162800,8140,-19.669603969194544,-43.20510129570129,12
10:38:53.066,162900,8145,-19.669599162104863,-43.205096065613745,12
10:38:53.274,163000,8150,-19.66959355724962,-43.20509298052257,12
10:38:53.483,163100,8155,-19.66959252870071,-43.20508560375313,12
10:38:53.701,163200,8160,-19.66958094310477,-43.20508281342103,12
10:38:53.908,163300,8165,-19.66957626241348,-43.205085367277604,12
10:38:54.115,163400,8170,-19.66958036468672,-43.20507695541385,12
10:38:54.331,163500,8175,-19.669574064120724,-43.20507603468869,12
10:38:54.545,163600,8180,-19.669567793306737,-43.205066509452834,12
10:38:54.756,163700,8185,-19.66956553216746,-43.205065033678416,12
10:38:54.964,163800,8190,-19.669558692266527,-43.205056871915566,12
10:38:55.170,163900,8195,-19.66955640161516,-43.2050558940457,12
10:38:55.388,164000,8200,-19.66955035129066,-43.20505051850078,12
10:38:55.598,164100,8205,-19.66954908201817,-43.2050500587295,12
10:38:55.806,164200,8210,-19.669542660763945,-43.20504552748053,12
10:38:56.023,164300,8215,-19.669540469434587,-43.205038405574804,12
10:38:56.245,164400,8220,-19.66953537535612,-43.205035475385,12
10:38:56.454,164500,8225,-19.66953080410911,-43.205032530555776,12
10:38:56.662,164600,8230,-19.669524269512756,-43.20502074048513,12
10:38:56.872,164700,8235,-19.669516739003697,-43.205017070110664,12
10:38:57.091,164800,8240,-19.66951234274164,-43.20501426127205,12
10:38:57.298,164900,8245,-19.669515499058914,-43.205016560893064,12
10:38:57.506,165000,8250,-19.669509947133673,-43.2050082472616,12
10:38:57.715,165100,8255,-19.669505347641795,-43.2050036126196,12
10:38:57.930,165200,8260,-19.669504731230678,-43.205003749404916,12
10:38:58.143,165300,8265,-19.66949863583994,-43.2049984286362,12
10:38:58.350,165400,8270,-19.669492963700154,-43.204995817242164,12
10:38:58.558,165500,8275,-19.669486159157,-43.20498757725416,12
10:38:58.768,165600,8280,-19.669484815243298,-43.204979622261035,12
10:38:58.978,165700,8285,-19.669474937457313,-43.20497518847149,12
10:38:59.188,165800,8290,-19.66947983067294,-43.20497449454931,12
10:38:59.396,165900,8295,-19.669465939739005,-43.20496794845424,12
10:38:59.611,166000,8300,-19.669465349168952,-43.20496987259659,12
10:38:59.826,166100,8305,-19.669457476518424,-43.20496420713421,12
10:39:00.039,166200,8310,-19.669459041541046,-43.204959732395984,12
10:39:00.248,166300,8315,-19.669454743840735,-43.20495067199966,12
10:39:00.455,166400,8320,-19.66945232243509,-43.204947929243104,12
10:39:00.662,166500,8325,-19.66944245481361,-43.20494553491775,12
10:39:00.871,166600,8330,-19.669439335229264,-43.20493670903418,12
10:39:01.085,166700,8335,-19.66943905273724,-43.20493493429976,12
10:39:01.297,166800,8340,-19.669433564804642,-43.20493569824609,12
10:39:01.504,166900,8345,-19.669423944113642,-43.204925021647526,12
10:39:01.725,167000,8350,-19.669424308152365,-43.20492837204571,12
10:39:01.943,167100,8355,-19.669419956476172,-43.204921541927476,12
10:39:02.150,167200,8360,-19.66942036041634,-43.2049180602926,12
10:39:02.364,167300,8365,-19.66941411236657,-43.20490937819668,12
10:39:02.584,167400,8370,-19.66940283850065,-43.20490563669206,12
10:39:02.792,167500,8375,-19.66940533636084,-43.20489795667504,12
10:39:02.999,167600,8380,-19.669403436870468,-43.204900439412945,12
10:39:03.210,167700,8385,-19.669393302693052,-43.2048969725988,12
10:39:03.425,167800,8390,-19.669387655005757,-43.20489091428863,12
10:39:03.635,167900,8395,-19.669386523259227,-43.2048856992661,12
10:39:03.842,168000,8400,-19.669383512856776,-43.20487964640304,12
10:39:04.052,168100,8405,-19.669374056801058,-43.204878703618654,12
10:39:04.262,168200,8410,-19.66937640201749,-43.20487174325189,12
10:39:04.471,168300,8415,-19.66936601657148,-43.204873122977865,12
10:39:04.681,168400,8420,-19.669365543483078,-43.204864606378386,12
10:39:04.888,168500,8425,-19.66936154589611,-43.20486362814575,12
10:39:05.098,168600,8430,-19.669360896840157,-43.2048558198403,12
10:39:05.315,168700,8435,-19.66935252973384,-43.2048493957495,12
10:39:05.524,168800,8440,-19.669344293440915,-43.20484338665565,12
10:39:05.732,168900,8445,-19.669343836550503,-43.20484552693278,12
10:39:05.940,169000,8450,-19.669339005399305,-43.20484075685875,12
10:39:06.148,169100,8455,-19.669338754242048,-43.204831894153415,12
10:39:06.360,169200,8460,-19.66933593936614,-43.204834341257346,12
10:39:06.576,169300,8465,-19.669324414660938,-43.20482652778557,12
10:39:06.783,169400,8470,-19.669323810019154,-43.20482694149885,12
10:39:06.991,169500,8475,-19.66932298344466,-43.20481971213453,12
10:39:07.200,169600,8480,-19.669315882038255,-43.20481404613627,12
10:39:07.408,169700,8485,-19.66930551041632,-43.20481443206196,12
10:39:07.620,169800,8490,-19.669306744688388,-43.20480354785017,12
10:39:07.827,169900,8495,-19.66929959521652,-43.20480508976008,12
10:39:08.035,170000,8500,-19.669292949636453,-43.20479532434759,12
10:39:08.245,170100,8505,-19.669297484404904,-43.20479559505214,12
10:39:08.452,170200,8510,-19.669291223960336,-43.20478668599396,12
10:39:08.660,170300,8515,-19.669289220671555,-43.204789581915215,12
10:39:08.870,170400,8520,-19.66928305723622,-43.20478613283294,12
10:39:09.078,170500,8525,-19.669278750221885,-43.204780000831335,12
10:39:09.288,170600,8530,-19.669272864260837,-43.20477642602041,12
10:39:09.497,170700,8535,-19.669268168129744,-43.204767409920365,12
10:39:09.715,170800,8540,-19.66926173054247,-43.20476010941452,12
10:39:09.930,170900,8545,-19.669258416776362,-43.20475991398828,12
10:39:10.138,171000,8550,-19.6692552776783,-43.20475719736312,12
10:39:10.345,171100,8555,-19.669254821421944,-43.20475064278647,12
10:39:10.553,171200,8560,-19.669247252535797,-43.2047475598949,12
10:39:10.761,171300,8565,-19.66924209358129,-43.204743526639625,12
10:39:10.975,171400,8570,-19.669242877472666,-43.204743722541664,12
10:39:11.184,171500,8575,-19.669237580782816,-43.20473072937763,12
10:39:11.392,171600,8580,-19.669230767100892,-43.20473548624089,12
10:39:11.607,171700,8585,-19.66922850885826,-43.20472282787162,12
10:39:11.818,171800,8590,-19.66922488114301,-43.20471876592301,12
10:39:12.025,171900,8595,-19.669216156324822,-43.20471327859754,12
10:39:12.233,172000,8600,-19.6692106338289,-43.204718950810104,12
10:39:12.449,172100,8605,-19.669213868206224,-43.204706676530485,12
10:39:12.656,172200,8610,-19.66920280940819,-43.20470507448073,12
10:39:12.864,172300,8615,-19.669200424424588,-43.20470202295164,12
10:39:13.073,172400,8620,-19.66919231194634,-43.204701250376594,12
10:39:13.283,172500,8625,-19.669197909879365,-43.20469513383296,12
10:39:13.491,172600,8630,-19.66919242634488,-43.20468567104625,12
10:39:13.699,172700,8635,-19.6691866422818,-43.20468326552769,12
10:39:13.909,172800,8640,-19.66917953163325,-43.20468230377545,12
10:39:14.121,172900,8645,-19.66917596663295,-43.204680605874316,12
10:39:14.331,173000,8650,-19.669174109538254,-43.20467403820922,12
10:39:14.539,173100,8655,-19.66917116515819,-43.20466845768671,12
10:39:14.747,173200,8660,-19.669166435113972,-43.204660342866454,12
10:39:14.960,173300,8665,-19.669155546385458,-43.204662598507255,12
10:39:15.167,173400,8670,-19.669152356547546,-43.20465284259142,12
10:39:15.375,173500,8675,-19.669149421343516,-43.204649537283636,12
10:39:15.582,173600,8680,-19.669151661925422,-43.20465081757541,12
10:39:15.791,173700,8685,-19.669142122590788,-43.20463875853105,12
10:39:15.999,173800,8690,-19.669135173664053,-43.20464306464623,12
10:39:16.207,173900,8695,-19.669137796391063,-43.20463916245745,12
10:39:16.415,174000,8700,-19.669131637956884,-43.20463091167277,12
10:39:16.623,174100,8705,-19.669127967299712,-43.20462198452461,12
10:39:16.833,174200,8710,-19.66912444755456,-43.204625937836816,12
10:39:17.040,174300,8715,-19.66912057269282,-43.20461381913421,12
10:39:17.247,174400,8720,-19.669117288653904,-43.20461213489532,12
10:39:17.456,174500,8725,-19.669109584009725,-43.204606248590345,12
10:39:17.663,174600,8730,-19.669106848721494,-43.204600838820234,12
10:39:17.875,174700,8735,-19.66909979665368,-43.20460605705345,12
10:39:18.085,174800,8740,-19.669098169326645,-43.20459195625866,12
10:39:18.296,174900,8745,-19.669093807152542,-43.20459654111099,12
10:39:18.504,175000,8750,-19.669088234813707,-43.20458825645596,12
10:39:18.711,175100,8755,-19.66908548866782,-43.20458879211361,12
10:39:18.919,175200,8760,-19.669077103932256,-43.20457830463004,12
10:39:19.128,175300,8765,-19.66907618950073,-43.204578016474514,12
10:39:19.340,175400,8770,-19.66906941500012,-43.204568431725306,12
10:39:19.554,175500,8775,-19.669072041390965,-43.204564837563495,12
10:39:19.762,175600,8780,-19.669064712372517,-43.204565790013746,12
10:39:19.970,175700,8785,-19.66905683991529,-43.20455581553277,12
10:39:20.184,175800,8790,-19.669055216647145,-43.20455012520234,12
10:39:20.391,175900,8795,-19.669054009681073,-43.20455305390458,12
10:39:20.598,176000,8800,-19.669049068226784,-43.20454523782677,12
10:39:20.816,176100,8805,-19.66903753626794,-43.20454488015103,12
10:39:21.023,176200,8810,-19.669033568503536,-43.204533322374,12
10:39:21.232,176300,8815,-19.66903097467036,-43.204536419786805,12
10:39:21.440,176400,8820,-19.669034305318725,-43.20452930719895,12
10:39:21.652,176500,8825,-19.669021327975226,-43.20452352035762,12
10:39:21.860,176600,8830,-19.669023727532565,-43.20451933780124,12
10:39:22.067,176700,8835,-19.66901469970609,-43.20452167024241,12
10:39:22.276,176800,8840,-19.66900917395269,-43.20450977913872,12
10:39:22.484,176900,8845,-19.669006918153045,-43.20450443835737,12
10:39:22.696,177000,8850,-19.669000033593118,-43.20450482886835,12
10:39:22.905,177100,8855,-19.66900379890993,-43.20450482440304,12
10:39:23.112,177200,8860,-19.668991485694868,-43.204494344157624,12
10:39:23.320,177300,8865,-19.668990901970524,-43.20449612837182,12
10:39:23.527,177400,8870,-19.668990438573523,-43.20449249463258,12
10:39:23.735,177500,8875,-19.668982833874317,-43.204481620601335,12
10:39:23.944,177600,8880,-19.668981903346726,-43.20448449451725,12
10:39:24.151,177700,8885,-19.668980319353775,-43.2044794314917,12
10:39:24.358,177800,8890,-19.668975181053632,-43.204472672296085,12
10:39:24.567,177900,8895,-19.668966956615574,-43.20446324954293,12
10:39:24.783,178000,8900,-19.668967282264855,-43.20446303641957,12
10:39:24.990,178100,8905,-19.66895740728115,-43.204454983969214,12
10:39:25.198,178200,8910,-19.668957759354633,-43.204454425178625,12
10:39:25.407,178300,8915,-19.668951623012898,-43.20445019046225,12
10:39:25.621,178400,8920,-19.668941944744827,-43.204446557521926,12
10:39:25.828,178500,8925,-19.668941266996207,-43.204438751909606,12
10:39:26.044,178600,8930,-19.668937701493146,-43.20444105069673,12
10:39:26.252,178700,8935,-19.6689355857732,-43.20443674258379,12
10:39:26.459,178800,8940,-19.6689330347345,-43.20442976469462,12
10:39:26.669,178900,8945,-19.668924450259798,-43.204423277413945,12
10:39:26.876,179000,8950,-19.668921433772244,-43.20442312696742,12
10:39:27.084,179100,8955,-19.66891502969811,-43.204415742340245,12
10:39:27.297,179200,8960,-19.668909611366296,-43.20441190789093,12
10:39:27.506,179300,8965,-19.668910861690712,-43.204403949907196,12
10:39:27.713,179400,8970,-19.668900580181575,-43.20440701719935,12
10:39:27.926,179500,8975,-19.668903154972604,-43.20439989636133,12
10:39:28.134,179600,8980,-19.66890024119711,-43.2043961181547,12
10:39:28.342,179700,8985,-19.668890911878083,-43.2043884151678,12
10:39:28.549,179800,8990,-19.668889938010828,-43.20438449454546,12
10:39:28.760,179900,8995,-19.66888445916276,-43.204379892316624,12
10:39:28.967,180000,9000,-19.668880534531137,-43.20438024709464,12
10:39:29.174,180100,9005,-19.668876322384136,-43.20437588035684,12
10:39:29.382,180200,9010,-19.668868799475888,-43.20437565913071,12
10:39:29.596,180300,9015,-19.668863486294462,-43.20436861538445,12
10:39:29.809,180400,9020,-19.668859662436528,-43.20436057588102,12
10:39:30.017,180500,9025,-19.66885470076079,-43.20436009368949,12
10:39:30.232,180600,9030,-19.668850487857444,-43.20435393704103,12
10:39:30.443,180700,9035,-19.668848965225695,-43.20434849254344,12
10:39:30.649,180800,9040,-19.668845507093625,-43.20434215482574,12
10:39:30.857,180900,9045,-19.66883747859177,-43.204339119551356,12
10:39:31.065,181000,9050,-19.6688400785596,-43.20433981343947,12
10:39:31.280,181100,9055,-19.668836721780195,-43.20433677182423,12
10:39:31.493,181200,9060,-19.668832450688566,-43.204329933957936,12
10:39:31.701,181300,9065,-19.668820234518968,-43.204322990653274,12
10:39:31.907,181400,9070,-19.66882238700612,-43.20431560753007,12
10:39:32.123,181500,9075,-19.668820948366914,-43.20431198435684,12
10:39:32.330,181600,9080,-19.66881672855869,-43.20430714454534,12
10:39:32.544,181700,9085,-19.668805812189724,-43.20430944060473,12
10:39:32.760,181800,9090,-19.668803884922582,-43.20429997318777,12
10:39:32.967,181900,9095,-19.668803763255344,-43.2042976028266,12
10:39:33.175,182000,9100,-19.668795886966375,-43.204293467748506,12
10:39:33.383,182100,9105,-19.668791790401407,-43.20428740884655,12
10:39:33.599,182200,9110,-19.66878194449928,-43.204286819564885,12
10:39:33.816,182300,9115,-19.66877854577748,-43.2042776380244,12
10:39:34.024,182400,9120,-19.668780494803375,-43.20427366298303,12
10:39:34.233,182500,9125,-19.668770645740267,-43.204275953420655,12
10:39:34.451,182600,9130,-19.668766736601203,-43.20426577309819,12
10:39:34.667,182700,9135,-19.668767189075467,-43.20426708133109,12
10:39:34.875,182800,9140,-19.66876013905942,-43.20425694516644,12
10:39:35.082,182900,9145,-19.66875965813261,-43.20425888037004,12
10:39:35.295,183000,9150,-19.66875713242964,-43.20425238226583,12
10:39:35.505,183100,9155,-19.66874762083137,-43.204243947459815,12
10:39:35.712,183200,9160,-19.668746528438607,-43.20424631731311,12
10:39:35.920,183300,9165,-19.668736278685174,-43.20423959273635,12
10:39:36.136,183400,9170,-19.66873585430688,-43.2042327843363,12
10:39:36.352,183500,9175,-19.66873173805685,-43.20423537744093,12
10:39:36.559,183600,9180,-19.66872376174947,-43.204228953677294,12
10:39:36.773,183700,9185,-19.66872001273705,-43.204225540539234,12
10:39:36.985,183800,9190,-19.668718766400335,-43.20421849891188,12
10:39:37.193,183900,9195,-19.66871006083514,-43.20421582190736,12
10:39:37.402,184000,9200,-19.668710765242416,-43.20421126288109,12
10:39:37.622,184100,9205,-19.6687053312851,-43.20420977072291,12
10:39:37.833,184200,9210,-19.668699765166636,-43.20420400277015,12
10:39:38.048,184300,9215,-19.668698921724644,-43.204195623736894,12
10:39:38.255,184400,9220,-19.66869525808878,-43.204191059281136,12
10:39:38.462,184500,9225,-19.66868812495172,-43.20418655405315,12
10:39:38.679,184600,9230,-19.668687386552403,-43.204184304949294,12
10:39:38.889,184700,9235,-19.668685706086155,-43.20418543883231,12
10:39:39.097,184800,9240,-19.668673844616087,-43.204180467347065,12
10:39:39.305,184900,9245,-19.668673211548246,-43.2041756256728,12
10:39:39.518,185000,9250,-19.668664812792226,-43.204168986105664,12
10:39:39.736,185100,9255,-19.668668578902903,-43.20416616584508,12
10:39:39.945,185200,9260,-19.668657557274244,-43.204163913532945,12
10:39:40.154,185300,9265,-19.668658488924276,-43.20415577597325,12
10:39:40.371,185400,9270,-19.668654016873166,-43.204146352790055,12
10:39:40.578,185500,9275,-19.66864252212653,-43.20415198887798,12
10:39:40.785,185600,9280,-19.668638673972243,-43.204145143915405,12
10:39:40.994,185700,9285,-19.668641939376386,-43.20413836692648,12
10:39:41.205,185800,9290,-19.66863179331964,-43.20413504603486,12
10:39:41.412,185900,9295,-19.66862625280932,-43.204133457278274,12
10:39:41.620,186000,9300,-19.668630909572713,-43.204124842664896,12
10:39:41.833,186100,9305,-19.66862156342873,-43.20412544526894,12
10:39:42.041,186200,9310,-19.668618019624645,-43.204122135083175,12
10:39:42.249,186300,9315,-19.66860954622048,-43.20411862501185,12
10:39:42.459,186400,9320,-19.668606893247237,-43.20411245271907,12
10:39:42.675,186500,9325,-19.668603625243197,-43.20410301720206,12
